,Symbol,Sell Time,Buy Time,High at order,Low at order,Entry,Exit,Entry Price,Exit Price,Sell Price,Buy Price,Exit Type,Operation,StopLoss,P and L,net p&l,funds
254,HDFCBANK,2022-03-24 10:15:00,2022-03-24 09:45:00,1462.0,1454.7,2022-03-24 09:45:00,2022-03-24 10:15:00,1462.0,1454.7,1454.7,1462.0,StopLoss,lower,1454.7,-7.2999999999999545,-423.39999999999736,86045.06999999999
255,VBL,2022-03-24 10:15:00,2022-03-24 09:45:00,649.33,646.23,2022-03-24 09:45:00,2022-03-24 10:15:00,649.33,646.23,646.23,649.33,StopLoss,lower,646.23,-3.1000000000000227,-427.80000000000314,86045.06999999999
256,INDIAMART,2022-03-25 09:45:00,2022-03-25 15:00:00,4614.5,4554.5,2022-03-25 09:45:00,2022-03-25 15:00:00,4554.5,4445.05,4554.5,4445.05,DayEnd,upper,4614.5,109.44999999999982,766.1499999999987,84666.26999999999
257,NMDC,2022-03-25 09:45:00,2022-03-25 15:00:00,160.8,159.85,2022-03-25 09:45:00,2022-03-25 15:00:00,159.85,157.55,159.85,157.55,DayEnd,upper,160.8,2.299999999999983,1023.4999999999924,84666.26999999999
258,TITAN,2022-03-25 10:00:00,2022-03-25 09:45:00,2558.0,2548.15,2022-03-25 09:45:00,2022-03-25 10:00:00,2558.0,2548.15,2548.15,2558.0,StopLoss,lower,2548.15,-9.849999999999909,-413.6999999999962,84666.26999999999
259,MARUTI,2022-03-25 10:15:00,2022-03-25 09:45:00,7480.0,7430.0,2022-03-25 09:45:00,2022-03-25 10:15:00,7480.0,7430.0,7430.0,7480.0,StopLoss,lower,7430.0,-50.0,-400.0,84666.26999999999
260,GODREJCP,2022-03-25 10:00:00,2022-03-25 09:45:00,691.6,689.35,2022-03-25 09:45:00,2022-03-25 10:00:00,691.6,689.35,689.35,691.6,StopLoss,lower,689.35,-2.25,-423.0,84666.26999999999
261,CIPLA,2022-03-28 09:45:00,2022-03-28 15:00:00,1036.25,1024.0,2022-03-28 09:45:00,2022-03-28 15:00:00,1024.0,1013.8,1024.0,1013.8,DayEnd,upper,1036.25,10.200000000000045,346.80000000000155,85219.21999999999
262,ATGL,2022-03-28 09:45:00,2022-03-28 15:00:00,2125.0,2080.15,2022-03-28 09:45:00,2022-03-28 15:00:00,2080.15,2125.0,2080.15,2125.0,StopLoss,upper,2125.0,-44.84999999999991,-403.6499999999992,85219.21999999999
263,ESCORTS,2022-03-28 13:15:00,2022-03-28 09:45:00,1718.0,1697.65,2022-03-28 09:45:00,2022-03-28 13:15:00,1718.0,1697.65,1697.65,1718.0,StopLoss,lower,1697.65,-20.34999999999991,-406.9999999999982,85219.21999999999
264,PGHH,2022-03-28 10:30:00,2022-03-28 09:45:00,14542.25,14480.1,2022-03-28 09:45:00,2022-03-28 10:30:00,14542.25,14480.1,14480.1,14542.25,StopLoss,lower,14480.1,-62.149999999999636,-372.8999999999978,85219.21999999999
265,NAUKRI,2022-03-28 10:30:00,2022-03-28 09:45:00,4424.35,4375.0,2022-03-28 09:45:00,2022-03-28 10:30:00,4424.35,4375.0,4375.0,4424.35,StopLoss,lower,4375.0,-49.350000000000364,-394.8000000000029,85219.21999999999
266,SRF,2022-03-29 09:45:00,2022-03-29 15:00:00,2672.55,2643.0,2022-03-29 09:45:00,2022-03-29 15:00:00,2643.0,2625.05,2643.0,2625.05,DayEnd,upper,2672.55,17.949999999999818,251.29999999999745,83987.66999999998
267,BATAINDIA,2022-03-29 09:45:00,2022-03-29 15:00:00,1977.3,1956.45,2022-03-29 09:45:00,2022-03-29 15:00:00,1956.45,1955.85,1956.45,1955.85,DayEnd,upper,1977.3,0.6000000000001364,12.000000000002728,83987.66999999998
268,MGL,2022-03-29 09:45:00,2022-03-29 15:00:00,792.45,784.2,2022-03-29 09:45:00,2022-03-29 15:00:00,784.2,775.7,784.2,775.7,DayEnd,upper,792.45,8.5,425.0,83987.66999999998
269,BALKRISIND,2022-03-29 10:00:00,2022-03-29 10:30:00,2101.5,2095.05,2022-03-29 10:00:00,2022-03-29 10:30:00,2095.05,2101.5,2095.05,2101.5,StopLoss,upper,2101.5,-6.449999999999818,-419.2499999999882,83987.66999999998
270,ONGC,2022-03-29 10:30:00,2022-03-29 10:15:00,172.3,171.55,2022-03-29 10:15:00,2022-03-29 10:30:00,172.3,171.55,171.55,172.3,StopLoss,lower,171.55,-0.75,-419.25,83987.66999999998
271,RAMCOCEM,2022-03-30 09:45:00,2022-03-30 10:15:00,753.85,751.0,2022-03-30 09:45:00,2022-03-30 10:15:00,751.0,753.85,751.0,753.85,StopLoss,upper,753.85,-2.8500000000000227,-418.95000000000334,83837.47
272,VEDL,2022-03-30 10:45:00,2022-03-30 09:45:00,400.9,398.65,2022-03-30 09:45:00,2022-03-30 10:45:00,400.9,398.65,398.65,400.9,StopLoss,lower,398.65,-2.25,-418.5,83837.47
273,TATASTEEL,2022-03-30 10:30:00,2022-03-30 09:45:00,130.8,130.3,2022-03-30 09:45:00,2022-03-30 10:30:00,130.8,130.3,130.3,130.8,StopLoss,lower,130.3,-0.5,-419.0,83837.47
274,SAIL,2022-03-30 10:45:00,2022-03-30 09:45:00,97.6,97.3,2022-03-30 09:45:00,2022-03-30 10:45:00,97.6,97.3,97.3,97.6,StopLoss,lower,97.3,-0.29999999999999716,-419.09999999999604,83837.47
275,BANDHANBNK,2022-03-30 10:00:00,2022-03-30 10:30:00,304.15,303.1,2022-03-30 10:00:00,2022-03-30 10:30:00,303.1,304.15,303.1,304.15,StopLoss,upper,304.15,-1.0499999999999545,-418.94999999998186,83837.47
276,VEDL,2022-03-31 09:45:00,2022-03-31 10:00:00,407.15,405.1,2022-03-31 09:45:00,2022-03-31 10:00:00,405.1,407.15,405.1,407.15,StopLoss,upper,407.15,-2.0499999999999545,-407.94999999999095,81742.97000000002
277,TATACOMM,2022-03-31 10:15:00,2022-03-31 11:00:00,1217.0,1206.25,2022-03-31 10:15:00,2022-03-31 11:00:00,1206.25,1217.0,1206.25,1217.0,StopLoss,upper,1217.0,-10.75,-408.5,81742.97000000002
278,PAGEIND,2022-03-31 10:15:00,2022-03-31 11:15:00,43300.0,43178.0,2022-03-31 10:15:00,2022-03-31 11:15:00,43178.0,43300.0,43178.0,43300.0,StopLoss,upper,43300.0,-122.0,-366.0,81742.97000000002
279,HINDALCO,2022-03-31 10:30:00,2022-03-31 10:00:00,580.15,578.5,2022-03-31 10:00:00,2022-03-31 10:30:00,580.15,578.5,578.5,580.15,StopLoss,lower,578.5,-1.6499999999999773,-407.5499999999944,81742.97000000002
280,AJANTPHARM,2022-03-31 12:30:00,2022-03-31 10:15:00,1211.77,1208.0,2022-03-31 10:15:00,2022-03-31 12:30:00,1211.77,1208.0,1208.0,1211.77,StopLoss,lower,1208.0,-3.769999999999982,-407.15999999999804,81742.97000000002
281,NTPC,2022-04-01 09:45:00,2022-04-01 10:30:00,139.8,138.85,2022-04-01 09:45:00,2022-04-01 10:30:00,138.85,139.8,138.85,139.8,StopLoss,upper,139.8,-0.950000000000017,-398.0500000000071,79745.81000000003
282,BANDHANBNK,2022-04-01 09:45:00,2022-04-01 10:15:00,316.5,313.25,2022-04-01 09:45:00,2022-04-01 10:15:00,313.25,316.5,313.25,316.5,StopLoss,upper,316.5,-3.25,-396.5,79745.81000000003
283,GUJGASLTD,2022-04-01 12:15:00,2022-04-01 09:45:00,499.5,495.5,2022-04-01 09:45:00,2022-04-01 12:15:00,499.5,495.5,495.5,499.5,StopLoss,lower,495.5,-4.0,-396.0,79745.81000000003
284,CHOLAFIN,2022-04-01 10:30:00,2022-04-01 10:00:00,708.1,703.65,2022-04-01 10:00:00,2022-04-01 10:30:00,708.1,703.65,703.65,708.1,StopLoss,lower,703.65,-4.4500000000000455,-396.05000000000405,79745.81000000003
285,IDFCFIRSTB,2022-04-01 10:15:00,2022-04-01 11:45:00,41.55,41.4,2022-04-01 10:15:00,2022-04-01 11:45:00,41.4,41.55,41.4,41.55,StopLoss,upper,41.55,-0.14999999999999858,-398.69999999999624,79745.81000000003
286,INFY,2022-04-04 12:30:00,2022-04-04 09:45:00,1885.4,1879.5,2022-04-04 09:45:00,2022-04-04 12:30:00,1885.4,1879.5,1879.5,1885.4,StopLoss,lower,1879.5,-5.900000000000091,-383.5000000000059,77760.51000000002
287,DHANI,2022-04-04 10:00:00,2022-04-04 15:00:00,69.4,68.4,2022-04-04 10:00:00,2022-04-04 15:00:00,68.4,67.8,68.4,67.8,DayEnd,upper,69.4,0.6000000000000085,232.8000000000033,77760.51000000002
288,HDFCAMC,2022-04-04 10:15:00,2022-04-04 15:00:00,2476.0,2432.35,2022-04-04 10:15:00,2022-04-04 15:00:00,2432.35,2362.6,2432.35,2362.6,DayEnd,upper,2476.0,69.75,558.0,77760.51000000002
289,HDFCLIFE,2022-04-04 10:15:00,2022-04-04 15:00:00,597.55,583.45,2022-04-04 10:15:00,2022-04-04 15:00:00,583.45,574.25,583.45,574.25,DayEnd,upper,597.55,9.200000000000045,248.40000000000123,77760.51000000002
290,HDFCBANK,2022-04-04 10:30:00,2022-04-04 15:00:00,1701.75,1674.0,2022-04-04 10:30:00,2022-04-04 15:00:00,1674.0,1656.6,1674.0,1656.6,DayEnd,upper,1701.75,17.40000000000009,243.60000000000127,77760.51000000002
291,EICHERMOT,2022-04-05 09:45:00,2022-04-05 10:15:00,2570.4,2544.4,2022-04-05 09:45:00,2022-04-05 10:15:00,2544.4,2570.4,2544.4,2570.4,StopLoss,upper,2570.4,-26.0,-390.0,78659.81000000003
292,IDEA,2022-04-05 09:45:00,2022-04-05 15:00:00,10.55,10.45,2022-04-05 09:45:00,2022-04-05 15:00:00,10.45,10.35,10.45,10.35,DayEnd,upper,10.55,0.09999999999999964,393.1999999999986,78659.81000000003
293,INDIAMART,2022-04-05 09:45:00,2022-04-05 15:00:00,5098.4,4984.4,2022-04-05 09:45:00,2022-04-05 15:00:00,4984.4,5054.0,4984.4,5054.0,DayEnd,upper,5098.4,-69.60000000000036,-208.8000000000011,78659.81000000003
294,BAJFINANCE,2022-04-05 15:00:00,2022-04-05 09:45:00,7375.0,7335.1,2022-04-05 09:45:00,2022-04-05 15:00:00,7375.0,7410.75,7410.75,7375.0,DayEnd,lower,7335.1,35.75,321.75,78659.81000000003
295,GODREJIND,2022-04-05 10:00:00,2022-04-05 11:45:00,487.8,486.15,2022-04-05 10:00:00,2022-04-05 11:45:00,486.15,487.8,486.15,487.8,StopLoss,upper,487.8,-1.650000000000034,-392.7000000000081,78659.81000000003
296,TATASTEEL,2022-04-06 09:45:00,2022-04-06 11:30:00,136.88,136.04,2022-04-06 09:45:00,2022-04-06 11:30:00,136.04,136.88,136.04,136.88,StopLoss,upper,136.88,-0.8400000000000034,-391.4400000000016,78383.26000000001
297,TATAPOWER,2022-04-06 09:45:00,2022-04-06 11:00:00,285.75,282.1,2022-04-06 09:45:00,2022-04-06 11:00:00,282.1,285.75,282.1,285.75,StopLoss,upper,285.75,-3.6499999999999773,-390.54999999999757,78383.26000000001
298,GODREJCP,2022-04-06 10:15:00,2022-04-06 09:45:00,763.8,758.1,2022-04-06 09:45:00,2022-04-06 10:15:00,763.8,758.1,758.1,763.8,StopLoss,lower,758.1,-5.699999999999932,-387.59999999999536,78383.26000000001
299,ATGL,2022-04-06 10:00:00,2022-04-06 10:15:00,2552.95,2527.0,2022-04-06 10:00:00,2022-04-06 10:15:00,2527.0,2552.95,2527.0,2552.95,StopLoss,upper,2552.95,-25.949999999999818,-389.24999999999727,78383.26000000001
300,INDHOTEL,2022-04-06 10:00:00,2022-04-06 11:00:00,249.9,244.4,2022-04-06 10:00:00,2022-04-06 11:00:00,244.4,249.9,244.4,249.9,StopLoss,upper,249.9,-5.5,-390.5,78383.26000000001
301,YESBANK,2022-04-07 09:45:00,2022-04-07 12:15:00,15.9,15.3,2022-04-07 09:45:00,2022-04-07 12:15:00,15.3,15.9,15.3,15.9,StopLoss,upper,15.9,-0.5999999999999996,-381.5999999999998,76433.92000000001
302,COFORGE,2022-04-07 13:30:00,2022-04-07 09:45:00,4467.6,4395.8,2022-04-07 09:45:00,2022-04-07 13:30:00,4467.6,4395.8,4395.8,4467.6,StopLoss,lower,4395.8,-71.80000000000018,-359.0000000000009,76433.92000000001
303,SONACOMS,2022-04-07 10:30:00,2022-04-07 09:45:00,661.65,657.65,2022-04-07 09:45:00,2022-04-07 10:30:00,661.65,657.65,657.65,661.65,StopLoss,lower,657.65,-4.0,-380.0,76433.92000000001
304,ATGL,2022-04-07 10:00:00,2022-04-07 11:00:00,2592.0,2585.0,2022-04-07 10:00:00,2022-04-07 11:00:00,2585.0,2592.0,2585.0,2592.0,StopLoss,upper,2592.0,-7.0,-378.0,76433.92000000001
305,OIL,2022-04-07 10:00:00,2022-04-07 15:00:00,242.8,240.8,2022-04-07 10:00:00,2022-04-07 15:00:00,240.8,238.0,240.8,238.0,DayEnd,upper,242.8,2.8000000000000114,534.8000000000022,76433.92000000001
306,M_MFIN,2022-04-08 10:15:00,2022-04-08 15:00:00,175.45,172.55,2022-04-08 10:15:00,2022-04-08 15:00:00,172.55,174.9,172.55,174.9,DayEnd,upper,175.45,-2.3499999999999943,-305.49999999999926,75470.12000000001
307,TATAELXSI,2022-04-08 09:45:00,2022-04-08 15:00:00,9017.0,8868.0,2022-04-08 09:45:00,2022-04-08 15:00:00,8868.0,8770.1,8868.0,8770.1,DayEnd,upper,9017.0,97.89999999999964,195.79999999999927,75470.12000000001
308,POLYCAB,2022-04-08 10:00:00,2022-04-08 10:30:00,2709.0,2690.0,2022-04-08 10:00:00,2022-04-08 10:30:00,2690.0,2709.0,2690.0,2709.0,StopLoss,upper,2709.0,-19.0,-361.0,75470.12000000001
309,CIPLA,2022-04-08 10:15:00,2022-04-08 10:00:00,1012.1,1008.3,2022-04-08 10:00:00,2022-04-08 10:15:00,1012.1,1008.3,1008.3,1012.1,StopLoss,lower,1008.3,-3.800000000000068,-376.20000000000675,75470.12000000001
310,INFY,2022-04-11 10:30:00,2022-04-11 09:45:00,1787.0,1768.7,2022-04-11 09:45:00,2022-04-11 10:30:00,1787.0,1768.7,1768.7,1787.0,StopLoss,lower,1768.7,-18.299999999999955,-365.9999999999991,74623.22
311,HINDUNILVR,2022-04-11 10:00:00,2022-04-11 09:45:00,2158.45,2147.7,2022-04-11 09:45:00,2022-04-11 10:00:00,2158.45,2147.7,2147.7,2158.45,StopLoss,lower,2147.7,-10.75,-365.5,74623.22
312,VOLTAS,2022-04-11 14:45:00,2022-04-11 09:45:00,1305.0,1300.0,2022-04-11 09:45:00,2022-04-11 14:45:00,1305.0,1300.0,1300.0,1305.0,StopLoss,lower,1300.0,-5.0,-370.0,74623.22
313,WIPRO,2022-04-11 11:15:00,2022-04-11 09:45:00,577.25,573.0,2022-04-11 09:45:00,2022-04-11 11:15:00,577.25,573.0,573.0,577.25,StopLoss,lower,573.0,-4.25,-369.75,74623.22
314,HINDPETRO,2022-04-11 10:00:00,2022-04-11 15:00:00,306.5,304.0,2022-04-11 10:00:00,2022-04-11 15:00:00,304.0,302.35,304.0,302.35,DayEnd,upper,306.5,1.6499999999999773,245.8499999999966,74623.22
315,GODREJIND,2022-04-12 09:45:00,2022-04-12 15:00:00,504.5,501.05,2022-04-12 09:45:00,2022-04-12 15:00:00,501.05,499.9,501.05,499.9,DayEnd,upper,504.5,1.150000000000034,121.90000000000362,73397.81999999999
316,ADANIGREEN,2022-04-12 09:45:00,2022-04-12 15:00:00,2884.9,2825.1,2022-04-12 09:45:00,2022-04-12 15:00:00,2825.1,2808.8,2825.1,2808.8,DayEnd,upper,2884.9,16.299999999999727,97.79999999999836,73397.81999999999
317,JSWENERGY,2022-04-12 10:00:00,2022-04-12 09:45:00,346.0,343.5,2022-04-12 09:45:00,2022-04-12 10:00:00,346.0,343.5,343.5,346.0,StopLoss,lower,343.5,-2.5,-365.0,73397.81999999999
318,BAJAJHLDNG,2022-04-12 10:00:00,2022-04-12 09:45:00,5959.7,5887.0,2022-04-12 09:45:00,2022-04-12 10:00:00,5959.7,5887.0,5887.0,5959.7,StopLoss,lower,5887.0,-72.69999999999982,-363.4999999999991,73397.81999999999
319,ADANITRANS,2022-04-12 10:00:00,2022-04-12 15:00:00,2908.0,2866.7,2022-04-12 10:00:00,2022-04-12 15:00:00,2866.7,2747.0,2866.7,2747.0,DayEnd,upper,2908.0,119.69999999999982,957.5999999999985,73397.81999999999
320,HINDZINC,2022-04-13 09:45:00,2022-04-13 14:00:00,353.85,351.05,2022-04-13 09:45:00,2022-04-13 14:00:00,351.05,353.85,351.05,353.85,StopLoss,upper,353.85,-2.8000000000000114,-366.8000000000015,73846.62
321,NATCOPHARM,2022-04-13 10:00:00,2022-04-13 09:45:00,818.0,815.95,2022-04-13 09:45:00,2022-04-13 10:00:00,818.0,815.95,815.95,818.0,StopLoss,lower,815.95,-2.0499999999999545,-368.9999999999918,73846.62
322,JSWSTEEL,2022-04-13 10:00:00,2022-04-13 15:00:00,775.0,769.4,2022-04-13 10:00:00,2022-04-13 15:00:00,769.4,766.2,769.4,766.2,DayEnd,upper,775.0,3.199999999999932,207.99999999999557,73846.62
323,UPL,2022-04-13 10:00:00,2022-04-13 15:00:00,831.55,826.0,2022-04-13 10:00:00,2022-04-13 15:00:00,826.0,820.95,826.0,820.95,DayEnd,upper,831.55,5.0499999999999545,333.299999999997,73846.62
324,ISEC,2022-04-13 10:15:00,2022-04-13 15:00:00,646.05,640.85,2022-04-13 10:15:00,2022-04-13 15:00:00,640.85,636.45,640.85,636.45,DayEnd,upper,646.05,4.399999999999977,312.3999999999984,73846.62
325,DIVISLAB,2022-04-18 09:45:00,2022-04-18 15:00:00,4568.0,4528.45,2022-04-18 09:45:00,2022-04-18 15:00:00,4528.45,4519.05,4528.45,4519.05,DayEnd,upper,4568.0,9.399999999999636,84.59999999999673,73964.51999999999
326,HAVELLS,2022-04-18 09:45:00,2022-04-18 15:00:00,1294.85,1282.5,2022-04-18 09:45:00,2022-04-18 15:00:00,1282.5,1280.05,1282.5,1280.05,DayEnd,upper,1294.85,2.4500000000000455,71.05000000000132,73964.51999999999
327,SRTRANSFIN,2022-04-18 15:00:00,2022-04-18 09:45:00,1147.55,1130.5,2022-04-18 09:45:00,2022-04-18 15:00:00,1147.55,1169.8,1169.8,1147.55,DayEnd,lower,1130.5,22.25,467.25,73964.51999999999
328,TCS,2022-04-18 10:00:00,2022-04-18 09:45:00,3562.75,3546.3,2022-04-18 09:45:00,2022-04-18 10:00:00,3562.75,3546.3,3546.3,3562.75,StopLoss,lower,3546.3,-16.449999999999818,-361.899999999996,73964.51999999999
329,ONGC,2022-04-18 10:00:00,2022-04-18 15:00:00,177.55,176.9,2022-04-18 10:00:00,2022-04-18 15:00:00,176.9,176.3,176.9,176.3,DayEnd,upper,177.55,0.5999999999999943,340.79999999999677,73964.51999999999
330,NMDC,2022-04-19 09:45:00,2022-04-19 10:00:00,173.0,172.25,2022-04-19 09:45:00,2022-04-19 10:00:00,172.25,173.0,172.25,173.0,StopLoss,upper,173.0,-0.75,-372.75,74566.31999999999
331,GAIL,2022-04-19 09:45:00,2022-04-19 11:00:00,115.47,114.0,2022-04-19 09:45:00,2022-04-19 11:00:00,114.0,115.47,114.0,115.47,StopLoss,upper,115.47,-1.4699999999999989,-371.90999999999974,74566.31999999999
332,TRENT,2022-04-19 09:45:00,2022-04-19 11:00:00,1264.05,1246.7,2022-04-19 09:45:00,2022-04-19 11:00:00,1246.7,1264.05,1246.7,1264.05,StopLoss,upper,1264.05,-17.34999999999991,-364.3499999999981,74566.31999999999
333,APLLTD,2022-04-19 11:45:00,2022-04-19 09:45:00,767.65,762.55,2022-04-19 09:45:00,2022-04-19 11:45:00,767.65,762.55,762.55,767.65,StopLoss,lower,762.55,-5.100000000000023,-372.30000000000166,74566.31999999999
334,JINDALSTEL,2022-04-19 10:00:00,2022-04-19 15:00:00,569.8,566.2,2022-04-19 10:00:00,2022-04-19 15:00:00,566.2,558.4,566.2,558.4,DayEnd,upper,569.8,7.800000000000068,803.400000000007,74566.31999999999
335,POWERGRID,2022-04-20 11:30:00,2022-04-20 10:00:00,226.0,224.2,2022-04-20 10:00:00,2022-04-20 11:30:00,226.0,224.2,224.2,226.0,StopLoss,lower,224.2,-1.8000000000000114,-369.00000000000233,73888.41
336,LT,2022-04-20 10:30:00,2022-04-20 10:00:00,1685.05,1674.0,2022-04-20 10:00:00,2022-04-20 10:30:00,1685.05,1674.0,1674.0,1685.05,StopLoss,lower,1674.0,-11.049999999999955,-364.6499999999985,73888.41
337,POLYCAB,2022-04-21 09:45:00,2022-04-21 10:00:00,2727.0,2715.0,2022-04-21 09:45:00,2022-04-21 10:00:00,2715.0,2727.0,2715.0,2727.0,StopLoss,upper,2727.0,-12.0,-360.0,73154.76000000001
338,JINDALSTEL,2022-04-21 10:45:00,2022-04-21 09:45:00,547.25,541.25,2022-04-21 09:45:00,2022-04-21 10:45:00,547.25,541.25,541.25,547.25,StopLoss,lower,541.25,-6.0,-360.0,73154.76000000001
339,TATASTEEL,2022-04-21 11:45:00,2022-04-21 09:45:00,130.38,128.96,2022-04-21 09:45:00,2022-04-21 11:45:00,130.38,128.96,128.96,130.38,StopLoss,lower,128.96,-1.4199999999999875,-364.93999999999676,73154.76000000001
340,NMDC,2022-04-21 15:00:00,2022-04-21 09:45:00,168.55,167.3,2022-04-21 09:45:00,2022-04-21 15:00:00,168.55,169.7,169.7,168.55,DayEnd,lower,167.3,1.1499999999999773,335.79999999999336,73154.76000000001
341,BANDHANBNK,2022-04-21 10:00:00,2022-04-21 10:15:00,332.35,330.6,2022-04-21 10:00:00,2022-04-21 10:15:00,330.6,332.35,330.6,332.35,StopLoss,upper,332.35,-1.75,-365.75,73154.76000000001
342,POLYCAB,2022-04-22 09:45:00,2022-04-22 10:45:00,2809.9,2791.0,2022-04-22 09:45:00,2022-04-22 10:45:00,2791.0,2809.9,2791.0,2809.9,StopLoss,upper,2809.9,-18.90000000000009,-359.1000000000017,72039.87000000001
343,LTIM,2022-04-22 09:45:00,2022-04-22 15:00:00,5194.0,5125.15,2022-04-22 09:45:00,2022-04-22 15:00:00,5125.15,5090.15,5125.15,5090.15,DayEnd,upper,5194.0,35.0,175.0,72039.87000000001
344,JSWENERGY,2022-04-22 09:45:00,2022-04-22 11:00:00,347.7,346.0,2022-04-22 09:45:00,2022-04-22 11:00:00,346.0,347.7,346.0,347.7,StopLoss,upper,347.7,-1.6999999999999886,-358.6999999999976,72039.87000000001
345,HCLTECH,2022-04-22 09:45:00,2022-04-22 15:00:00,1131.45,1118.8,2022-04-22 09:45:00,2022-04-22 15:00:00,1118.8,1101.85,1118.8,1101.85,DayEnd,upper,1131.45,16.950000000000045,474.6000000000013,72039.87000000001
346,ICICIGI,2022-04-22 13:45:00,2022-04-22 09:45:00,1339.75,1318.0,2022-04-22 09:45:00,2022-04-22 13:45:00,1339.75,1318.0,1318.0,1339.75,StopLoss,lower,1318.0,-21.75,-348.0,72039.87000000001
347,ACC,2022-04-25 09:45:00,2022-04-25 15:00:00,2314.55,2285.05,2022-04-25 09:45:00,2022-04-25 15:00:00,2285.05,2269.45,2285.05,2269.45,DayEnd,upper,2314.55,15.600000000000364,187.20000000000437,71623.67000000001
348,GODREJCP,2022-04-25 12:00:00,2022-04-25 09:45:00,757.3,751.15,2022-04-25 09:45:00,2022-04-25 12:00:00,757.3,751.15,751.15,757.3,StopLoss,lower,751.15,-6.149999999999977,-356.6999999999987,71623.67000000001
349,BPCL,2022-04-25 10:15:00,2022-04-25 09:45:00,376.5,374.9,2022-04-25 09:45:00,2022-04-25 10:15:00,376.5,374.9,374.9,376.5,StopLoss,lower,374.9,-1.6000000000000227,-356.80000000000507,71623.67000000001
350,HEROMOTOCO,2022-04-25 10:00:00,2022-04-25 15:00:00,2326.8,2316.95,2022-04-25 10:00:00,2022-04-25 15:00:00,2316.95,2290.1,2316.95,2290.1,DayEnd,upper,2326.8,26.84999999999991,966.5999999999967,71623.67000000001
351,CUMMINSIND,2022-04-25 10:45:00,2022-04-25 10:00:00,1014.9,1005.6,2022-04-25 10:00:00,2022-04-25 10:45:00,1014.9,1005.6,1005.6,1014.9,StopLoss,lower,1005.6,-9.299999999999955,-353.3999999999983,71623.67000000001
352,INDIAMART,2022-04-26 09:45:00,2022-04-26 15:00:00,5042.5,4980.2,2022-04-26 09:45:00,2022-04-26 15:00:00,4980.2,4980.0,4980.2,4980.0,DayEnd,upper,5042.5,0.1999999999998181,0.9999999999990905,71710.57
353,TVSMOTOR,2022-04-26 10:00:00,2022-04-26 10:30:00,672.95,665.8,2022-04-26 10:00:00,2022-04-26 10:30:00,665.8,672.95,665.8,672.95,StopLoss,upper,672.95,-7.150000000000091,-357.50000000000455,71710.57
354,TRENT,2022-04-26 10:00:00,2022-04-26 13:30:00,1280.25,1276.8,2022-04-26 10:00:00,2022-04-26 13:30:00,1276.8,1280.25,1276.8,1280.25,StopLoss,upper,1280.25,-3.4500000000000455,-355.3500000000047,71710.57
355,ASHOKLEY,2022-04-26 10:00:00,2022-04-26 15:00:00,131.5,130.5,2022-04-26 10:00:00,2022-04-26 15:00:00,130.5,129.95,130.5,129.95,DayEnd,upper,131.5,0.5500000000000114,196.90000000000407,71710.57
356,PEL,2022-04-26 10:00:00,2022-04-26 10:15:00,2214.0,2202.0,2022-04-26 10:00:00,2022-04-26 10:15:00,2202.0,2214.0,2202.0,2214.0,StopLoss,upper,2214.0,-12.0,-348.0,71710.57
357,NTPC,2022-04-27 09:45:00,2022-04-27 15:00:00,158.25,157.3,2022-04-27 09:45:00,2022-04-27 15:00:00,157.3,156.45,157.3,156.45,DayEnd,upper,158.25,0.8500000000000227,316.20000000000846,70847.62
358,BAJFINANCE,2022-04-27 10:00:00,2022-04-27 09:45:00,6933.5,6905.0,2022-04-27 09:45:00,2022-04-27 10:00:00,6933.5,6905.0,6905.0,6933.5,StopLoss,lower,6905.0,-28.5,-342.0,70847.62
359,ADANIGREEN,2022-04-27 15:00:00,2022-04-27 09:45:00,2885.95,2853.0,2022-04-27 09:45:00,2022-04-27 15:00:00,2885.95,2853.0,2853.0,2885.95,StopLoss,lower,2853.0,-32.94999999999982,-329.4999999999982,70847.62
360,TATAELXSI,2022-04-27 10:30:00,2022-04-27 09:45:00,7637.1,7560.3,2022-04-27 09:45:00,2022-04-27 10:30:00,7637.1,7560.3,7560.3,7637.1,StopLoss,lower,7560.3,-76.80000000000018,-307.2000000000007,70847.62
361,SONACOMS,2022-04-27 13:00:00,2022-04-27 09:45:00,658.25,652.15,2022-04-27 09:45:00,2022-04-27 13:00:00,658.25,652.15,652.15,658.25,StopLoss,lower,652.15,-6.100000000000023,-353.8000000000013,70847.62
362,ATGL,2022-04-28 09:45:00,2022-04-28 15:00:00,2612.0,2580.0,2022-04-28 09:45:00,2022-04-28 15:00:00,2580.0,2562.35,2580.0,2562.35,DayEnd,upper,2612.0,17.65000000000009,176.5000000000009,69831.32
363,SYNGENE,2022-04-28 15:00:00,2022-04-28 09:45:00,605.95,597.3,2022-04-28 09:45:00,2022-04-28 15:00:00,605.95,623.8,623.8,605.95,DayEnd,lower,597.3,17.84999999999991,713.9999999999964,69831.32
364,ICICIGI,2022-04-28 10:00:00,2022-04-28 11:15:00,1351.9,1347.1,2022-04-28 10:00:00,2022-04-28 11:15:00,1347.1,1351.9,1347.1,1351.9,StopLoss,upper,1351.9,-4.800000000000182,-345.6000000000131,69831.32
365,DEEPAKNTR,2022-04-28 10:00:00,2022-04-28 15:00:00,2326.65,2312.3,2022-04-28 10:00:00,2022-04-28 15:00:00,2312.3,2286.0,2312.3,2286.0,DayEnd,upper,2326.65,26.300000000000182,631.2000000000044,69831.32
